count,x,y,z
1214,4930,2702,1093
1215,4955,2690,1157
1216,4938,2655,987
1217,4979,2670,1006
1218,4928,2595,1089
1219,4892,2578,1061
1220,4923,2553,995
1221,4948,2540,1064
1222,4956,2517,1176
1223,4928,2472,1053
1224,4892,2440,1105
1225,4933,2411,1127
1226,4970,2424,1078
1227,4947,2376,1041
1228,4967,2353,1056
1229,4986,2346,1035
1230,4999,2283,1028
1231,4982,2206,1006
1232,5020,2190,986
1233,4988,2182,1065
1234,4926,2087,1066
1235,4987,2125,1064
1236,4960,2052,956
1237,4958,2004,979
1238,4951,1946,965
1239,4899,1958,946
1240,4948,1909,890
1241,4943,1891,887
1242,4936,1833,840
1243,4974,1832,835
1244,4955,1752,879
1245,4978,1865,1158
1246,4988,1671,882
1247,4948,1648,862
1248,5036,1833,1351
1249,5024,1807,1367
1250,5044,1790,1414
1251,5047,1794,1378
1252,5055,1735,1337
1253,5076,1697,1222
1254,5072,1687,1302
1255,5045,1622,1349
1256,5106,1620,1351
1257,5048,1524,1373
1258,5051,1537,1246
1259,5044,1515,1176
1260,5065,1497,1239
1261,4986,1510,1281
1262,5039,1445,1314
1263,5037,1435,1275
1264,5021,1360,1139
1265,5040,1358,1125
1266,4990,1293,1145
1267,4960,1271,1060
1268,4976,1242,1088
1269,4954,1211,1111
1270,5020,1155,1043
1271,4979,1132,1088
1272,5000,1122,1176
1273,5036,1088,1170
1274,4960,1029,1212
1275,4978,1020,1192
1276,4957,1031,1160
1277,4982,1000,1254
1278,4948,1004,1172
1279,4969,979,1145
1280,4936,949,1105
1281,4962,922,1228
1282,4962,916,1201
1283,4985,872,1174
1284,4973,868,1150
1285,4995,845,1161
1286,4982,837,1173
